procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 KST
 0  0      0 31616736   5504 6201904    0    0     0     8  994 1449  0  0 100  0  0 2025-08-25 14:00:09
 1  0      0 31616660   5504 6201904    0    0     0     0 1085 1525  0  0 100  0  0 2025-08-25 14:00:10
 0  0      0 31616660   5504 6201904    0    0     0     0  903 1425  0  0 100  0  0 2025-08-25 14:00:11
 0  0      0 31616660   5504 6201904    0    0     0    48  884 1409  0  0 100  0  0 2025-08-25 14:00:12
 0  0      0 31616660   5504 6201904    0    0     0     0  849 1378  0  0 100  0  0 2025-08-25 14:00:13
 0  0      0 31616660   5504 6201904    0    0     0     4  910 1421  0  0 100  0  0 2025-08-25 14:00:14
 0  0      0 31616660   5504 6201904    0    0     0     0  987 1466  0  0 100  0  0 2025-08-25 14:00:15
 0  0      0 31616660   5504 6201904    0    0     0     0  820 1371  0  0 100  0  0 2025-08-25 14:00:16
 0  0      0 31612632   5504 6201904    0    0     0    60  857 1388  0  0 100  0  0 2025-08-25 14:00:17
 0  0      0 31619796   5504 6201904    0    0     0     0  975 1448  0  0 100  0  0 2025-08-25 14:00:18
 0  0      0 31619796   5504 6201904    0    0     0     0  835 1404  0  0 100  0  0 2025-08-25 14:00:19
 0  0      0 31619796   5504 6201904    0    0     0     4  844 1380  0  0 100  0  0 2025-08-25 14:00:20
 0  0      0 31619796   5504 6201904    0    0     0     0  828 1367  0  0 100  0  0 2025-08-25 14:00:21
 0  0      0 31619796   5504 6201904    0    0     0    68  850 1366  0  0 100  0  0 2025-08-25 14:00:22
 0  0      0 31619796   5504 6201904    0    0     0     0 3966 4349  0  0 100  0  0 2025-08-25 14:00:23
 0  0      0 31620048   5504 6201904    0    0     0     0  907 1404  0  0 100  0  0 2025-08-25 14:00:24
 0  0      0 31620048   5504 6201904    0    0     0     0  783 1366  0  0 100  0  0 2025-08-25 14:00:25
 0  0      0 31626956   5504 6201904    0    0     0     4  955 1468  0  0 100  0  0 2025-08-25 14:00:26
 0  0      0 31626980   5504 6201904    0    0     0    64  857 1409  0  0 100  0  0 2025-08-25 14:00:27
 0  0      0 31626980   5504 6201904    0    0     0     0  770 1345  0  0 100  0  0 2025-08-25 14:00:28
 0  0      0 31626980   5504 6201904    0    0     0    26  810 1371  0  0 100  0  0 2025-08-25 14:00:29
 0  0      0 31626980   5504 6201904    0    0     0     0  865 1399  0  0 100  0  0 2025-08-25 14:00:30
 0  0      0 31626980   5504 6201904    0    0     0     0 1026 1449  0  0 100  0  0 2025-08-25 14:00:31
 0  0      0 31624740   5504 6201904    0    0     0    60 1005 1463  0  0 100  0  0 2025-08-25 14:00:32
 0  0      0 31624740   5504 6201904    0    0     0     0  868 1369  0  0 100  0  0 2025-08-25 14:00:33
 0  0      0 31626432   5504 6201904    0    0     0     0  962 1417  0  0 100  0  0 2025-08-25 14:00:34
 0  0      0 31626180   5504 6201904    0    0     0     0  846 1416  0  0 100  0  0 2025-08-25 14:00:35
 0  0      0 31626180   5504 6201904    0    0     0     0  889 1387  0  0 100  0  0 2025-08-25 14:00:36
 0  0      0 31626180   5504 6201904    0    0     0     0  900 1374  0  0 100  0  0 2025-08-25 14:00:37
 0  0      0 31625172   5504 6201908    0    0     0    64  892 1420  0  0 100  0  0 2025-08-25 14:00:38
 0  0      0 31629220   5504 6201908    0    0     0     0  983 1501  0  0 100  0  0 2025-08-25 14:00:39
 0  0      0 31629556   5504 6201908    0    0     0     4  884 1394  0  0 100  0  0 2025-08-25 14:00:40
 0  0      0 31629556   5504 6201908    0    0     0     0 1198 1577  0  0 100  0  0 2025-08-25 14:00:41
 1  0      0 31629556   5504 6201908    0    0     0     0 1859 1937  0  0 100  0  0 2025-08-25 14:00:42
 0  0      0 31629556   5504 6201908    0    0     0    56 2157 2346  0  0 100  0  0 2025-08-25 14:00:43
 1  0      0 31634252   5504 6201908    0    0     0     4 1239 1585  0  0 100  0  0 2025-08-25 14:00:44
 0  0      0 31637912   5504 6201908    0    0     0     0  963 1417  0  0 100  0  0 2025-08-25 14:00:45
 0  0      0 31637696   5504 6201908    0    0     0     0 3999 4298  0  0 100  0  0 2025-08-25 14:00:46
 0  0      0 31637696   5504 6201908    0    0     0     0  860 1401  0  0 100  0  0 2025-08-25 14:00:47
 0  0      0 31637696   5504 6201908    0    0     0    60  835 1387  0  0 100  0  0 2025-08-25 14:00:48
 0  0      0 31637696   5504 6201908    0    0     0     0  838 1378  0  0 100  0  0 2025-08-25 14:00:49
 0  0      0 31637220   5504 6201908    0    0     0     4 1014 1486  0  0 100  0  0 2025-08-25 14:00:50
 0  0      0 31636716   5504 6201908    0    0     0     0  873 1416  0  0 100  0  0 2025-08-25 14:00:51
 0  0      0 31636716   5504 6201908    0    0     0     0  803 1334  0  0 100  0  0 2025-08-25 14:00:52
 0  0      0 31636716   5504 6201908    0    0     0    60  802 1351  0  0 100  0  0 2025-08-25 14:00:53
 0  0      0 31636716   5504 6201908    0    0     0     0  811 1365  0  0 100  0  0 2025-08-25 14:00:54
 0  0      0 31636716   5504 6201908    0    0     0     0  873 1422  0  0 100  0  0 2025-08-25 14:00:55
 0  0      0 31636716   5504 6201908    0    0     0     4  874 1382  0  0 100  0  0 2025-08-25 14:00:56
 0  0      0 31636716   5504 6201908    0    0     0     0  865 1358  0  0 100  0  0 2025-08-25 14:00:57
 0  0      0 31634952   5504 6201908    0    0     0    48  908 1408  0  0 100  0  0 2025-08-25 14:00:58
 0  0      0 31634952   5504 6201908    0    0     0     0  826 1385  0  0 100  0  0 2025-08-25 14:00:59
 0  0      0 31634700   5504 6201796    0    0     0   292 2535 3050  0  0 100  0  0 2025-08-25 14:01:00
 0  0      0 31634700   5504 6201668    0    0     0     0  884 1372  0  0 100  0  0 2025-08-25 14:01:01
 0  0      0 31631564   5504 6201668    0    0     0     4 1443 1632  0  0 99  0  0 2025-08-25 14:01:02
 0  0      0 31630264   5504 6201668    0    0     0    80  946 1483  0  0 100  0  0 2025-08-25 14:01:03
 0  0      0 31630596   5504 6201668    0    0     0     0  809 1355  0  0 100  0  0 2025-08-25 14:01:04
 0  0      0 31630596   5504 6201668    0    0     0     0  826 1363  0  0 100  0  0 2025-08-25 14:01:05
 0  0      0 31630596   5504 6201668    0    0     0     0  941 1404  0  0 100  0  0 2025-08-25 14:01:06
 0  0      0 31630596   5504 6201668    0    0     0     4  866 1419  0  0 100  0  0 2025-08-25 14:01:07
 0  0      0 31630596   5504 6201668    0    0     0    52  804 1382  0  0 100  0  0 2025-08-25 14:01:08
 0  0      0 31630596   5504 6201668    0    0     0     8  829 1358  0  0 100  0  0 2025-08-25 14:01:09
 0  0      0 31630596   5504 6201668    0    0     0     8  868 1472  0  0 100  0  0 2025-08-25 14:01:10
 0  0      0 31630596   5504 6201668    0    0     0     0  905 1432  0  0 100  0  0 2025-08-25 14:01:11
 0  0      0 31630596   5504 6201668    0    0     0     0  861 1372  0  0 100  0  0 2025-08-25 14:01:12
 0  0      0 31630596   5504 6201668    0    0     0    44  867 1364  0  0 100  0  0 2025-08-25 14:01:13
 1  0      0 31630596   5504 6201668    0    0     0     4  888 1380  0  0 100  0  0 2025-08-25 14:01:14
 0  0      0 31630596   5504 6201668    0    0     0     0  916 1445  0  0 100  0  0 2025-08-25 14:01:15
 0  0      0 31630596   5504 6201668    0    0     0     0  898 1399  0  0 100  0  0 2025-08-25 14:01:16
 0  0      0 31630596   5504 6201672    0    0     0     0  935 1396  0  0 100  0  0 2025-08-25 14:01:17
 0  0      0 31630344   5504 6201672    0    0     0     0  792 1350  0  0 100  0  0 2025-08-25 14:01:18
 0  0      0 31630344   5504 6201672    0    0     0    56  892 1426  0  0 100  0  0 2025-08-25 14:01:19
 0  0      0 31630344   5504 6201672    0    0     0     8  909 1413  0  0 100  0  0 2025-08-25 14:01:20
 0  0      0 31636024   5504 6201672    0    0     0     0  989 1461  0  0 100  0  0 2025-08-25 14:01:21
 0  0      0 31635784   5504 6201672    0    0     0     0 4017 4375  0  0 100  0  0 2025-08-25 14:01:22
 0  0      0 31635784   5504 6201672    0    0     0     0  850 1405  0  0 100  0  0 2025-08-25 14:01:23
 0  0      0 31635784   5504 6201672    0    0     0    48  839 1381  0  0 100  0  0 2025-08-25 14:01:24
 0  0      0 31635784   5504 6201672    0    0     0     0  799 1345  0  0 100  0  0 2025-08-25 14:01:25
 0  0      0 31635784   5504 6201672    0    0     0     4  901 1413  0  0 100  0  0 2025-08-25 14:01:26
 0  0      0 31635784   5504 6201672    0    0     0     0  862 1403  0  0 100  0  0 2025-08-25 14:01:27
 0  0      0 31634080   5504 6201672    0    0     0     0  929 1422  0  0 100  0  0 2025-08-25 14:01:28
 0  0      0 31634080   5504 6201672    0    0     0    64  841 1367  0  0 100  0  0 2025-08-25 14:01:29
 0  0      0 31634080   5504 6201672    0    0     0    21  837 1405  0  0 100  0  0 2025-08-25 14:01:30
 0  0      0 31634080   5504 6201672    0    0     0     0  848 1412  0  0 100  0  0 2025-08-25 14:01:31
 0  0      0 31634080   5504 6201672    0    0     0     4  812 1357  0  0 100  0  0 2025-08-25 14:01:32
 0  0      0 31634080   5504 6201672    0    0     0     0  859 1357  0  0 100  0  0 2025-08-25 14:01:33
 0  0      0 31634080   5504 6201672    0    0     0    52  875 1396  0  0 100  0  0 2025-08-25 14:01:34
 0  0      0 31634080   5504 6201672    0    0     0     0  950 1439  0  0 100  0  0 2025-08-25 14:01:35
 0  0      0 31634324   5504 6201672    0    0     0     0 1012 1459  0  0 100  0  0 2025-08-25 14:01:36
 0  0      0 31633316   5504 6201672    0    0     0     0  940 1401  0  0 100  0  0 2025-08-25 14:01:37
 0  0      0 31630880   5504 6201672    0    0     0     4 1013 1464  0  0 100  0  0 2025-08-25 14:01:38
 0  0      0 31630956   5504 6201672    0    0     0    56  920 1429  0  0 100  0  0 2025-08-25 14:01:39
 0  0      0 31630956   5504 6201672    0    0     0     0  889 1382  0  0 100  0  0 2025-08-25 14:01:40
 0  0      0 31630956   5504 6201672    0    0     0     4  862 1365  0  0 100  0  0 2025-08-25 14:01:41
 0  0      0 31630956   5504 6201672    0    0     0     0  849 1376  0  0 100  0  0 2025-08-25 14:01:42
 0  0      0 31630956   5504 6201672    0    0     0     0  837 1427  0  0 100  0  0 2025-08-25 14:01:43
 0  0      0 31630956   5504 6201672    0    0     0    68 1012 1448  0  0 100  0  0 2025-08-25 14:01:44
 0  0      0 31630956   5504 6201672    0    0     0     0 4125 4646  0  0 100  0  0 2025-08-25 14:01:45
 0  0      0 31630956   5504 6201672    0    0     0     0  877 1382  0  0 100  0  0 2025-08-25 14:01:46
 0  0      0 31630956   5504 6201672    0    0     0     0  916 1426  0  0 100  0  0 2025-08-25 14:01:47
 0  0      0 31630956   5504 6201672    0    0     0     0  856 1334  0  0 100  0  0 2025-08-25 14:01:48
 0  0      0 31630956   5504 6201672    0    0     0    48  869 1380  0  0 100  0  0 2025-08-25 14:01:49
 0  0      0 31630956   5504 6201672    0    0     0     4  840 1386  0  0 100  0  0 2025-08-25 14:01:50
 0  0      0 31630956   5504 6201672    0    0     0     0  945 1432  0  0 100  0  0 2025-08-25 14:01:51
 0  0      0 31630956   5504 6201672    0    0     0     0  843 1358  0  0 100  0  0 2025-08-25 14:01:52
 0  0      0 31636400   5504 6201672    0    0     0     0 1038 1453  0  0 100  0  0 2025-08-25 14:01:53
 0  0      0 31636400   5504 6201672    0    0     0    48  870 1365  0  0 100  0  0 2025-08-25 14:01:54
 0  0      0 31636400   5504 6201672    0    0     0     0  903 1424  0  0 100  0  0 2025-08-25 14:01:55
 0  0      0 31636148   5504 6201676    0    0     0     8  888 1389  0  0 100  0  0 2025-08-25 14:01:56
 0  0      0 31636148   5504 6201676    0    0     0     0  827 1353  0  0 100  0  0 2025-08-25 14:01:57
 0  0      0 31637192   5504 6201676    0    0     0     0  968 1419  0  0 100  0  0 2025-08-25 14:01:58
 0  0      0 31635600   5504 6201676    0    0     0    52  943 1461  0  0 100  0  0 2025-08-25 14:01:59
 0  0      0 31634844   5504 6201732    0    0     0   150 2547 3052  0  0 100  0  0 2025-08-25 14:02:00
 0  0      0 31634844   5504 6201732    0    0     0     0  840 1374  0  0 100  0  0 2025-08-25 14:02:01
 0  0      0 31636052   5504 6201732    0    0     0     4  954 1437  0  0 100  0  0 2025-08-25 14:02:02
 0  0      0 31635800   5504 6201732    0    0     0     0  810 1405  0  0 100  0  0 2025-08-25 14:02:03
 0  0      0 31636460   5504 6201732    0    0     0     0  970 1437  0  0 100  0  0 2025-08-25 14:02:04
 0  0      0 31636612   5504 6201732    0    0     0    64  835 1377  0  0 100  0  0 2025-08-25 14:02:05
 0  0      0 31629808   5504 6201732    0    0     0     0  920 1440  0  0 100  0  0 2025-08-25 14:02:06
 0  0      0 31629808   5504 6201732    0    0     0     0  945 1410  0  0 100  0  0 2025-08-25 14:02:07
 0  0      0 31629808   5504 6201732    0    0     0     4  877 1402  0  0 100  0  0 2025-08-25 14:02:08
 0  0      0 31629808   5504 6201732    0    0     0     0  810 1359  0  0 100  0  0 2025-08-25 14:02:09
 0  0      0 31629808   5504 6201732    0    0     0    64  887 1478  0  0 100  0  0 2025-08-25 14:02:10
 0  0      0 31629808   5504 6201732    0    0     0     0 1017 1513  0  0 100  0  0 2025-08-25 14:02:11
 0  0      0 31629808   5504 6201732    0    0     0     8  816 1360  0  0 100  0  0 2025-08-25 14:02:12
 0  0      0 31629808   5504 6201732    0    0     0     0  908 1381  0  0 100  0  0 2025-08-25 14:02:13
 2  0      0 31629808   5504 6201732    0    0     0     4  839 1367  0  0 100  0  0 2025-08-25 14:02:14
 0  0      0 31632244   5504 6201732    0    0     0    56 1100 1534  0  0 100  0  0 2025-08-25 14:02:15
 0  0      0 31632244   5504 6201732    0    0     0     0  890 1418  0  0 100  0  0 2025-08-25 14:02:16
 0  0      0 31631236   5504 6201732    0    0     0     0  857 1387  0  0 100  0  0 2025-08-25 14:02:17
 1  0      0 31631236   5504 6201732    0    0     0     0  786 1348  0  0 100  0  0 2025-08-25 14:02:18
 1  0      0 31631236   5504 6201732    0    0     0     0  855 1406  0  0 100  0  0 2025-08-25 14:02:19
 0  0      0 31631236   5504 6201732    0    0     0    76  941 1466  0  0 100  0  0 2025-08-25 14:02:20
 0  0      0 31631236   5504 6201732    0    0     0     0  904 1362  0  0 100  0  0 2025-08-25 14:02:21
 0  0      0 31627456   5504 6201732    0    0     0     0 1123 1493  0  0 100  0  0 2025-08-25 14:02:22
 0  0      0 31627204   5504 6201732    0    0     0     0 4185 4483  0  0 100  0  0 2025-08-25 14:02:23
 0  0      0 31627204   5504 6201732    0    0     0     0 1013 1394  0  0 100  0  0 2025-08-25 14:02:24
 0  0      0 31627204   5504 6201732    0    0     0    88  951 1453  0  0 100  0  0 2025-08-25 14:02:25
 0  0      0 31631952   5504 6201732    0    0     0   134 1186 1669  0  0 100  0  0 2025-08-25 14:02:26
 0  0      0 31631952   5504 6201732    0    0     0     0  873 1428  0  0 100  0  0 2025-08-25 14:02:27
 0  0      0 31631952   5504 6201732    0    0     0     0  836 1375  0  0 100  0  0 2025-08-25 14:02:28
 0  0      0 31631952   5504 6201732    0    0     0     0  791 1343  0  0 100  0  0 2025-08-25 14:02:29
 0  0      0 31631952   5504 6201732    0    0     0   395  861 1542  0  0 100  0  0 2025-08-25 14:02:30
 0  0      0 31630812   5504 6201732    0    0     0     0 1084 1542  0  0 100  0  0 2025-08-25 14:02:31
 0  0      0 31630812   5504 6201732    0    0     0     4  875 1397  0  0 100  0  0 2025-08-25 14:02:32
 0  0      0 31630812   5504 6201732    0    0     0     0  872 1387  0  0 100  0  0 2025-08-25 14:02:33
 0  0      0 31630812   5504 6201732    0    0     0     0  854 1385  0  0 100  0  0 2025-08-25 14:02:34
 0  0      0 31630812   5504 6201736    0    0     0    52  870 1423  0  0 100  0  0 2025-08-25 14:02:35
 0  0      0 31630812   5504 6201736    0    0     0     0  879 1424  0  0 100  0  0 2025-08-25 14:02:36
 0  0      0 31630812   5504 6201736    0    0     0     0  866 1373  0  0 100  0  0 2025-08-25 14:02:37
 0  0      0 31633236   5504 6201736    0    0     0     8  974 1433  0  0 100  0  0 2025-08-25 14:02:38
 0  0      0 31633716   5504 6201736    0    0     0     0  976 1479  0  0 100  0  0 2025-08-25 14:02:39
 0  0      0 31633464   5504 6201736    0    0     0    56  938 1409  0  0 100  0  0 2025-08-25 14:02:40
 0  0      0 31633464   5504 6201736    0    0     0     0 1243 1627  0  0 100  0  0 2025-08-25 14:02:41
 0  0      0 31633464   5504 6201736    0    0     0     4 1859 1946  0  0 100  0  0 2025-08-25 14:02:42
 0  0      0 31633464   5504 6201736    0    0     0     0 1855 1985  0  0 100  0  0 2025-08-25 14:02:43
 0  0      0 31633464   5504 6201736    0    0     0     4 1056 1496  0  0 100  0  0 2025-08-25 14:02:44
 0  0      0 31633464   5504 6201736    0    0     0     0  825 1360  0  0 100  0  0 2025-08-25 14:02:45
 0  0      0 31634128   5504 6201736    0    0     0    48 4296 4756  0  0 99  0  0 2025-08-25 14:02:46
 0  0      0 31639260   5504 6201736    0    0     0     0 1047 1496  0  0 100  0  0 2025-08-25 14:02:47
 0  0      0 31639260   5504 6201736    0    0     0     0  869 1362  0  0 100  0  0 2025-08-25 14:02:48
 0  0      0 31639260   5504 6201736    0    0     0     0  807 1336  0  0 100  0  0 2025-08-25 14:02:49
 0  0      0 31639260   5504 6201736    0    0     0     4  805 1369  0  0 100  0  0 2025-08-25 14:02:50
 0  0      0 31639612   5504 6201736    0    0     0    48 1075 1554  0  0 100  0  0 2025-08-25 14:02:51
 0  0      0 31639612   5504 6201736    0    0     0     0  836 1359  0  0 100  0  0 2025-08-25 14:02:52
 0  0      0 31639612   5504 6201736    0    0     0     0  837 1360  0  0 100  0  0 2025-08-25 14:02:53
 1  0      0 31639612   5504 6201736    0    0     0     0  812 1348  0  0 100  0  0 2025-08-25 14:02:54
 0  0      0 31637712   5504 6201736    0    0     0     0  937 1468  0  0 100  0  0 2025-08-25 14:02:55
 0  0      0 31637712   5504 6201736    0    0     0    68  888 1433  0  0 100  0  0 2025-08-25 14:02:56
 0  0      0 31637712   5504 6201736    0    0     0     0  869 1354  0  0 100  0  0 2025-08-25 14:02:57
 0  0      0 31637712   5504 6201736    0    0     0     0  936 1393  0  0 100  0  0 2025-08-25 14:02:58
 0  0      0 31637712   5504 6201736    0    0     0     0  859 1387  0  0 100  0  0 2025-08-25 14:02:59
 0  0      0 31637460   5504 6201736    0    0     0    34 2643 3028  0  0 100  0  0 2025-08-25 14:03:00
 0  0      0 31637208   5504 6201600    0    0     0    60  892 1407  0  0 100  0  0 2025-08-25 14:03:01
